Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
mduerar011,uti,LocalizedName,0,12918,Earth Mage Robe,대지 마법사의 로브
orckey,uti,LocalizedName,0,-1,Orc Key,오크 열쇠
os_bearskin,uti,LocalizedName,0,-1,Bear Skin,곰 가죽
os_blackdragon,uti,LocalizedName,0,13759,Black Dragon Armor,흑룡 갑옷
os_cal_helm,uti,DescIdentified,0,-1,"Calibast's helm is a family heirloom, a rememberance of his long dead parents. Though he does not speak of them much, his occassional stretches of melancholy are often due to his reminicing about his childhood. Obviously the scavengers could not wrest the helm off of his flaming head.","칼리바스트의 투구는 가문의 가보로, 오래전 세상을 떠난 부모님의 유품입니다. 부모님에 대해 많이 말하지 않지만, 가끔 우울해지는 것은 어린 시절을 회상하기 때문입니다. 분명히 약탈자들도 그의 불타는 머리에서 투구를 벗길 수는 없었을 것입니다."
os_cal_helm,uti,LocalizedName,0,-1,Calibast's Helm,칼리바스트의 투구
os_cut_rags,uti,DescIdentified,0,-1,These scraps of cloth are all that you were left with when you died. ,당신이 죽었을 때 남은 것은 이 천 조각뿐이었습니다.
os_cut_rags,uti,Description,0,-1,These scraps of cloth are all that you were left with when you died. ,당신이 죽었을 때 남은 것은 이 천 조각뿐이었습니다.
os_cut_rags,uti,LocalizedName,0,12910,Shredded Clothes,찢어진 옷
os_divineplate,uti,LocalizedName,0,13820,Divine Plate,신성한 판금 갑옷
os_dynarmor,uti,LocalizedName,0,13828,Dynschall's Armor,딘셜의 갑옷
os_godhelm,uti,DescIdentified,0,-1,Enivid's helm.,에니비드의 투구.
os_godhelm,uti,Description,0,-1,Enivid's helm.,에니비드의 투구.
os_godhelm,uti,LocalizedName,0,12849,Godly Courage,신의 용기
os_hen_calring,uti,LocalizedName,0,-1,Calibast's Ring,칼리바스트의 반지
os_hunterscloak,uti,DescIdentified,0,-1,"You earned this old hunter's cloak when you traded a manticore hide for it from Levio'Sa, the foresters guildmaster.",산림 조합장 레비오사에게 만티코어 가죽을 건네고 얻은 낡은 사냥꾼의 망토입니다.
os_hunterscloak,uti,Description,0,-1,"You earned this old hunter's cloak when you traded a manticore hide for it from Levio'Sa, the foresters guildmaster.",산림 조합장 레비오사에게 만티코어 가죽을 건네고 얻은 낡은 사냥꾼의 망토입니다.
os_hunterscloak,uti,LocalizedName,0,-1,Hunter's Cloak,사냥꾼의 망토
os_itm_noteassas,uti,DescIdentified,0,-1,"This note appears to have been torn from another peice of parchment. There is a portion you cannot read, right at the top, but the bottom says,
""Don't worry about the local girl, I can take care of her. This new meat is beginning to grate. Remove it and you will have my gratitude and, as always, your regular fee.""
","이 쪽지는 다른 양피지에서 찢어낸 것 같습니다. 윗부분은 읽을 수 없지만, 아래에는 이렇게 적혀 있습니다.
""그 마을 계집은 걱정 마라, 내가 처리하겠다. 이 새로운 놈이 거슬리기 시작한다. 제거하면 감사와 함께 항상 그랬듯 정해진 보수를 받을 것이다.""
"
os_itm_noteassas,uti,Description,0,-1,"This note appears to have been torn from another peice of parchment. There is a portion you cannot read, right at the top, but the bottom says,
""Don't worry about the local girl, I can take care of her. This new meat is beginning to grate. Remove it and you will have my gratitude and, as always, your regular fee.""
","이 쪽지는 다른 양피지에서 찢어낸 것 같습니다. 윗부분은 읽을 수 없지만, 아래에는 이렇게 적혀 있습니다.
""그 마을 계집은 걱정 마라, 내가 처리하겠다. 이 새로운 놈이 거슬리기 시작한다. 제거하면 감사와 함께 항상 그랬듯 정해진 보수를 받을 것이다.""
"
os_itm_noteassas,uti,LocalizedName,0,-1,Assassin Note,암살자의 쪽지
os_itm_notepaper,uti,DescIdentified,0,-1,"This is a peice of parchment that appears to have been ripped, as some of the words at the bottom have been torn off. You can't make out what they say... if only you had the other half.","찢어진 양피지 조각으로, 아래쪽 글자들이 찢겨져 나갔습니다. 무슨 내용인지 알아볼 수 없습니다... 나머지 반쪽이 있다면 좋겠지만."
os_itm_notepaper,uti,Description,0,-1,"This is a peice of parchment that appears to have been ripped, as some of the words at the bottom have been torn off. You can't make out what they say... if only you had the other half.","찢어진 양피지 조각으로, 아래쪽 글자들이 찢겨져 나갔습니다. 무슨 내용인지 알아볼 수 없습니다... 나머지 반쪽이 있다면 좋겠지만."
os_itm_notepaper,uti,LocalizedName,0,-1,Note Paper,쪽지
os_jab_boots,uti,DescIdentified,0,-1,"Jaboli's well-worn boots may not draw a lot of attention for those looking for a fashion statement, but they are very useful. Jaboli has had this same set of boots for many years and will not willingly give them up.",자볼리의 낡은 장화는 멋을 추구하는 이들의 눈길을 끌지는 못하지만 매우 실용적입니다. 자볼리는 수년간 이 장화를 신어왔으며 자진해서 내어놓지 않을 것입니다.
os_jab_boots,uti,LocalizedName,0,-1,Jaboli's Boots,자볼리의 장화
os_jab_hide,uti,LocalizedName,0,-1,Jaboli's Hide,자볼리의 가죽
os_jab_tears,uti,DescIdentified,0,-1,"This is an item that Jaboli made for you, as a gift of friendship. Finding your actions to be honorable, Jaboli was willing to part with some of her life energy to give you such a dear gift.",자볼리가 우정의 선물로 만들어준 물건입니다. 당신의 행동이 고결하다고 여긴 자볼리는 기꺼이 자신의 생명 에너지 일부를 나누어 이 소중한 선물을 주었습니다.
os_jab_tears,uti,Description,0,-1,"This is an item that Jaboli made for you, as a gift of friendship. Finding your actions to be honorable, Jaboli was willing to part with some of her life energy to give you such a dear gift.",자볼리가 우정의 선물로 만들어준 물건입니다. 당신의 행동이 고결하다고 여긴 자볼리는 기꺼이 자신의 생명 에너지 일부를 나누어 이 소중한 선물을 주었습니다.
os_jab_tears,uti,LocalizedName,0,-1,Tears of the Rakshasa,라크샤사의 눈물
os_kai_leaf,uti,DescIdentified,0,-1,This outfit is magically made from the leaves and bark of a tree from Kaidala's home. It was a gift from the forest and Kaidala treasures it. She will not willingly part with this last rememberance of her former life.,카이달라의 고향에 있는 나무의 잎과 나무껍질로 마법을 이용해 만든 의복입니다. 숲에서 받은 선물이며 카이달라는 이전 삶의 마지막 기억인 이것을 소중히 여기며 기꺼이 내어놓지 않을 것입니다.
os_kai_leaf,uti,LocalizedName,0,-1,Kaidala's Leaves,카이달라의 나뭇잎
os_manticorehide,uti,DescIdentified,0,-1,This is the hide of a manticore you killed.,당신이 죽인 만티코어의 가죽입니다.
os_manticorehide,uti,Description,0,-1,This is the hide of a manticore you killed.,당신이 죽인 만티코어의 가죽입니다.
os_manticorehide,uti,LocalizedName,0,-1,Manticore Hide,만티코어 가죽
os_merchantgodar,uti,LocalizedName,0,13798,Golden Plate,황금 판금 갑옷
os_mw2bsword,uti,LocalizedName,0,-1,Magic Two-Bladed Sword,마법 쌍날검
os_mwbaxe,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwbaxe,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwbaxe,uti,LocalizedName,0,-1,Magic Battle Axe,마법 전투 도끼
os_mwbsword,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwbsword,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwbsword,uti,LocalizedName,0,-1,Magic Bastard Sword,마법 잡종 검
os_mwclub,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwclub,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwclub,uti,LocalizedName,0,-1,Magic Club,마법 곤봉
os_mwdagger,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwdagger,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwdagger,uti,LocalizedName,0,-1,Magic Dagger,마법 단검
os_mwdaxe,uti,LocalizedName,0,-1,Magic Double Axe,마법 쌍날도끼
os_mwdmace,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwdmace,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwdmace,uti,LocalizedName,0,-1,Magic Dire Mace,마법 철퇴봉
os_mwgaxe,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwgaxe,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwgaxe,uti,LocalizedName,0,-1,Magic Great Axe,마법 대도끼
os_mwgsword,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwgsword,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwgsword,uti,LocalizedName,0,-1,Magic Great Sword,마법 대검
os_mwhalberd,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwhalberd,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwhalberd,uti,LocalizedName,0,-1,Magic Halberd,마법 미늘창
os_mwhaxe,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwhaxe,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwhaxe,uti,LocalizedName,0,-1,Magic Hand Axe,마법 손도끼
os_mwhflail,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwhflail,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwhflail,uti,LocalizedName,0,-1,Magic Heavy Flail,마법 중도리깨
os_mwhxbow,uti,LocalizedName,0,-1,Magic Heavy Crossbow,마법 중쇠뇌
os_mwkama,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwkama,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwkama,uti,LocalizedName,0,-1,Magic Kama,마법 카마
os_mwkatana,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwkatana,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwkatana,uti,LocalizedName,0,-1,Magic Katana,마법 카타나
os_mwkukri,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwkukri,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwkukri,uti,LocalizedName,0,-1,Magic Kukri,마법 쿠크리
os_mwlbow,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwlbow,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwlbow,uti,LocalizedName,0,-1,Magic Longbow,마법 장궁
os_mwlflail,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwlflail,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwlflail,uti,LocalizedName,0,-1,Magic Light Flail,마법 경도리깨
os_mwlhammer,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwlhammer,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwlhammer,uti,LocalizedName,0,-1,Magic Light Hammer,마법 경량 망치
os_mwlsword,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwlsword,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwlsword,uti,LocalizedName,0,-1,Magic Long Sword,마법 장검
os_mwlxbow,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwlxbow,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwlxbow,uti,LocalizedName,0,-1,Magic Light Crossbow,마법 경쇠뇌
os_mwmace,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwmace,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwmace,uti,LocalizedName,0,-1,Magic Mace,마법 철퇴
os_mwmstar,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwmstar,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwmstar,uti,LocalizedName,0,-1,Magic Morningstar,마법 가시철퇴
os_mwqstaff,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwqstaff,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwqstaff,uti,LocalizedName,0,-1,Magic Quarterstaff,마법 육척봉
os_mwrapier,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwrapier,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwrapier,uti,LocalizedName,0,-1,Magic Rapier,마법 세검
os_mwsbow,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwsbow,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwsbow,uti,LocalizedName,0,-1,Magic Shortbow,마법 단궁
os_mwscim,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwscim,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwscim,uti,LocalizedName,0,-1,Magic Scimitar,마법 시미터
os_mwscythe,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwscythe,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwscythe,uti,LocalizedName,0,-1,Magic Scythe,마법 대낫
os_mwsickle,uti,LocalizedName,0,-1,Magic Sickle,마법 낫
os_mwsling,uti,LocalizedName,0,-1,Magic Sling,마법 투석구
os_mwspear,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwspear,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwspear,uti,LocalizedName,0,-1,Magic Spear,마법 창
os_mwssword,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwssword,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwssword,uti,LocalizedName,0,-1,Magic Short Sword,마법 소검
os_mwwarham,uti,DescIdentified,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwwarham,uti,Description,0,-1,"This is the mysterious magic weapon that saved your life and appeared on your body. Besides using it in combat, the weapon has a number of different abilities, some of which you may not have discovered yet.",이것은 당신의 생명을 구하고 몸에 나타난 신비한 마법 무기입니다. 전투에 사용하는 것 외에도 아직 발견하지 못한 다양한 능력이 있습니다.
os_mwwarham,uti,LocalizedName,0,-1,Magic Warhammer,마법 전쟁망치
os_trip_belt,uti,DescIdentified,0,-1,"This belt was taken from Sir Becket's home, by the wererat, Trip.
The belt appears to strengthen the wearer's upper body and make the wearer harder to hit, but its fit is so tight, the wearer is often short of breath.","쥐인간 트립이 베켓 경의 집에서 가져온 벨트입니다.
착용자의 상체를 강화하고 맞기 어렵게 만드는 듯하지만, 너무 꽉 조여서 종종 숨이 차게 됩니다."
os_trip_belt,uti,Description,0,-1,"This belt was taken from Sir Becket's home, by the wererat, Trip. ",쥐인간 트립이 베켓 경의 집에서 가져온 벨트입니다.
os_trip_belt,uti,LocalizedName,0,-1,Belcher's Belt,벨처의 벨트
os_trip_hide,uti,LocalizedName,0,-1,Trip's Properties,트립의 속성
